index,x1,x2,label
2070,-2.89,0.16,2
2071,-0.86,-1.22,2
2072,1.98,-0.2,2
2073,-0.26,-1.91,2
2074,-1.4,-0.75,2
2075,-2.45,-2.12,2
2076,0.24,0.61,2
2077,-1.99,1.69,2
2078,-0.68,-1.59,2
2079,-0.32,0.69,2
2080,-1.24,-0.21,2
2081,1.69,-1.47,2
2082,-0.62,2.22,2
2083,-1.2,2.05,2
2084,-0.54,0.58,2
2085,2.12,-0.71,2
2086,-0.54,0.75,2
2087,-1.15,-0.39,2
2088,-1.0,-1.35,2
2089,-2.3,-2.17,2
2090,-0.14,-1.76,2
2091,-1.22,-0.67,2
2092,-1.93,-2.77,2
2093,-1.17,2.09,2
2094,2.1,-0.48,2
2095,-2.12,-2.45,2
2096,-2.96,-0.68,2
2097,-2.52,-1.94,2
2098,-0.18,2.36,2
2099,-0.73,-1.71,2
2100,-2.88,0.11,2
2101,-2.7,0.22,2
2102,-0.48,2.35,2
2103,-1.88,-2.67,2
2104,1.87,-0.76,2
2105,1.67,-1.19,2
2106,-2.72,-1.18,2
2107,0.99,-1.75,2
2108,-2.02,-2.41,2
2109,-2.66,-1.34,2
2110,-0.92,2.21,2
2111,-2.55,-1.39,2
2112,-1.14,0.34,2
2113,-1.17,2.05,2
2114,-2.16,1.43,2
2115,-0.61,-1.78,2
2116,-1.12,0.06,2
2117,0.32,-0.37,2
2118,1.36,-1.39,2
2119,0.78,2.14,2
2120,-0.0,2.32,2
2121,-1.09,-0.72,2
2122,-1.88,1.58,2
2123,-0.09,-1.79,2
2124,-2.77,-1.05,2
2125,0.02,2.39,2
2126,-2.23,-2.45,2
2127,1.95,-0.77,2
2128,-1.28,-0.7,2
2129,-0.67,2.25,2
2130,-2.16,1.55,2
2131,-0.41,2.32,2
2132,-0.79,-1.58,2
2133,-1.25,-0.05,2
2134,-1.81,1.71,2
2135,-0.01,0.66,2
2136,1.19,-1.69,2
2137,1.93,-0.74,2
2138,-1.42,-3.05,2
2139,0.5,-1.88,2
2140,-2.58,0.62,2
2141,0.91,2.02,2
2142,1.6,1.41,2
2143,1.57,1.63,2
2144,-1.32,1.88,2
2145,-2.68,-1.04,2
2146,0.58,2.07,2
2147,2.18,-0.46,2
2148,0.11,0.86,2
2149,-0.24,0.75,2
2150,0.22,-1.86,2
2151,-2.69,0.01,2
2152,-2.42,0.86,2
2153,0.35,-0.32,2
2154,-0.89,2.08,2
2155,-1.14,-1.17,2
2156,-1.81,1.68,2
2157,-1.06,0.09,2
2158,2.05,0.73,2
2159,1.24,1.77,2
2160,-2.66,-0.14,2
2161,-0.15,2.47,2
2162,1.63,-1.25,2
2163,-2.23,-2.21,2
2164,1.54,1.37,2
2165,1.06,-1.84,2
2166,-0.93,-1.52,2
2167,-0.22,2.29,2
2168,-0.06,-1.73,2
2169,-2.75,-1.61,2
2170,-1.39,2.01,2
2171,-1.3,2.0,2
2172,-0.35,-1.63,2
2173,-1.07,0.11,2
2174,0.04,0.66,2
2175,-2.38,-1.98,2
2176,0.69,2.1,2
2177,-0.32,2.18,2
2178,-1.02,2.02,2
2179,1.27,-1.4,2
2180,2.25,-0.03,2
2181,-0.68,-1.63,2
2182,-0.95,0.53,2
2183,-1.77,1.74,2
2184,-1.94,-2.59,2
2185,-0.42,-1.6,2
2186,-1.33,-0.72,2
2187,1.83,1.29,2
2188,-0.9,-1.45,2
2189,-0.89,0.39,2
2190,-0.98,-1.37,2
2191,-2.73,-0.78,2
2192,-1.7,-2.87,2
2193,0.71,-2.0,2
2194,1.44,-1.42,2
2195,-2.77,0.36,2
2196,0.68,0.3,2
2197,2.1,-0.76,2
2198,-1.36,1.97,2
2199,-1.53,1.78,2
2200,-0.5,2.24,2
2201,0.34,0.57,2
2202,1.52,-1.49,2
2203,-0.97,2.14,2
2204,-1.94,-2.53,2
2205,2.04,1.01,2
2206,1.41,1.76,2
2207,-2.79,-0.55,2
2208,-1.21,-0.14,2
2209,-0.6,2.36,2
2210,-1.02,-1.35,2
2211,2.13,-0.54,2
2212,0.55,2.26,2
2213,-0.94,-1.17,2
2214,0.37,2.3,2
2215,-0.0,-1.84,2
2216,-0.67,-1.77,2
2217,-2.07,1.64,2
2218,-2.52,-1.33,2
2219,2.11,0.7,2
2220,-1.28,0.09,2
2221,2.0,-0.07,2
2222,-2.65,0.86,2
2223,-1.31,-0.22,2
2224,-1.35,-0.55,2
2225,-2.89,-0.83,2
2226,-1.95,1.45,2
2227,-0.9,2.18,2
2228,-2.25,-2.07,2
2229,-1.99,1.37,2
2230,-1.27,-0.35,2
2231,-1.83,-2.71,2
2232,-2.08,-2.36,2
2233,-0.9,0.52,2
2234,-0.47,2.35,2
2235,-1.0,-1.48,2
2236,-0.16,-1.96,2
2237,-1.89,1.76,2
2238,0.37,-0.31,2
2239,1.4,1.84,2
2240,-1.98,-2.49,2
2241,-0.39,2.45,2
2242,-0.29,-1.89,2
2243,-1.54,-3.04,2
2244,0.07,-1.84,2
2245,-0.42,-1.87,2
2246,0.71,-1.86,2
2247,2.06,-0.51,2
2248,-1.16,-1.2,2
2249,0.56,0.3,2
2250,-1.52,1.91,2
2251,-0.06,0.69,2
2252,1.93,0.95,2
2253,-1.21,-0.16,2
2254,-2.84,-0.86,2
2255,1.95,1.16,2
2256,1.34,1.76,2
2257,-1.02,2.18,2
2258,-2.38,0.81,2
2259,-1.98,-2.33,2
2260,-1.28,-0.69,2
2261,1.81,-1.25,2
2262,1.73,-1.41,2
2263,1.44,-1.33,2
2264,-1.03,2.12,2
2265,0.27,2.36,2
2266,-2.85,0.04,2
2267,-2.64,0.92,2
2268,-2.58,-1.71,2
2269,-2.91,-0.95,2
2270,-2.88,-0.79,2
2271,-0.56,0.65,2
2272,-0.47,-1.76,2
2273,1.35,-1.68,2
2274,0.58,0.34,2
2275,-2.83,0.03,2
2276,-0.87,0.42,2
2277,-0.3,2.37,2
2278,-0.29,-1.95,2
2279,-0.1,0.68,2
2280,-2.72,-0.14,2
2281,-0.24,2.37,2
2282,-1.28,-0.6,2
2283,-2.54,-1.97,2
2284,1.05,1.81,2
2285,1.06,1.8,2
2286,0.42,-0.18,2
2287,0.59,-0.41,2
2288,-0.13,0.79,2
2289,1.88,-1.24,2
2290,1.33,1.67,2
2291,1.87,1.35,2
2292,-2.78,0.26,2
2293,-1.26,0.07,2
2294,1.76,1.27,2
2295,-2.85,-0.53,2
2296,0.47,0.26,2
2297,1.88,1.15,2
2298,-0.54,-1.78,2
2299,-1.98,-2.6,2
2300,-0.06,0.9,2
2301,1.3,-1.73,2
2302,-1.0,0.36,2
2303,1.95,-1.04,2
2304,-2.3,1.07,2
2305,0.44,0.38,2
2306,1.93,-0.93,2
2307,-2.91,-0.25,2
2308,-1.09,-0.93,2
2309,-2.84,-0.81,2
2310,0.55,0.33,2
2311,-1.07,0.01,2
2312,-2.31,1.08,2
2313,-1.31,-0.87,2
2314,-0.28,0.58,2
2315,1.38,1.54,2
2316,1.87,-1.07,2
2317,-0.38,-1.88,2
2318,0.5,-0.14,2
2319,0.29,-0.33,2
2320,0.82,-1.81,2
2321,1.46,-1.38,2
2322,0.68,0.02,2
2323,1.09,-1.77,2
2324,-2.42,-1.95,2
2325,1.95,1.02,2
2326,1.17,-1.74,2
2327,-2.24,1.22,2
2328,-1.62,1.77,2
2329,-2.3,1.26,2
2330,0.6,2.13,2
2331,0.68,-0.2,2
2332,0.3,0.74,2
2333,-2.83,-0.56,2
2334,-2.81,-0.62,2
2335,1.93,-1.16,2
2336,-2.73,-1.66,2
2337,-0.37,2.28,2
2338,-2.21,1.1,2
2339,2.35,0.12,2
2340,1.7,-1.31,2
2341,1.9,-1.1,2
2342,0.6,-1.88,2
2343,-0.22,-1.98,2
2344,-2.19,-2.44,2
2345,-1.19,-1.02,2
2346,1.91,-0.78,2
2347,2.2,0.42,2
2348,2.26,0.18,2
2349,-1.21,-0.27,2
2350,1.44,-1.76,2
2351,2.29,0.0,2
2352,1.56,-1.62,2
2353,-0.27,0.67,2
2354,0.2,0.64,2
2355,-2.75,-0.52,2
2356,-1.18,-0.81,2
2357,1.03,-1.64,2
2358,-1.85,-2.53,2
2359,1.84,-1.0,2
2360,0.16,-1.84,2
2361,-1.3,-1.01,2
2362,1.96,0.65,2
2363,-0.13,2.43,2
2364,0.97,1.94,2
2365,2.15,0.24,2
2366,-0.14,0.78,2
2367,1.89,1.27,2
2368,-1.27,-1.0,2
2369,-1.95,1.8,2
2370,-2.44,-1.7,2
2371,-2.93,-0.91,2
2372,0.01,0.62,2
2373,1.29,-1.71,2
2374,-0.82,-1.65,2
2375,0.58,-0.34,2
2376,-1.41,-2.84,2
2377,-0.9,-1.36,2
2378,-0.84,0.61,2
2379,-0.56,2.26,2
2380,-1.23,-0.42,2
2381,-0.98,-1.21,2
2382,0.35,0.42,2
2383,0.33,2.35,2
2384,-1.47,2.15,2
2385,-0.68,2.15,2
2386,-0.11,-1.92,2
2387,-0.26,2.46,2
2388,-2.55,-1.22,2
2389,-0.62,-1.51,2
2390,-1.15,-1.14,2
2391,-2.72,0.16,2
2392,0.64,-1.89,2
2393,-2.59,-1.45,2
2394,-2.58,0.98,2
2395,-0.57,0.78,2
2396,0.59,0.09,2
2397,-2.56,0.75,2
2398,2.08,-0.12,2
2399,0.12,0.59,2
2400,-2.89,-1.14,2
2401,0.35,-0.29,2
2402,-1.45,1.88,2
2403,1.81,1.42,2
2404,1.71,1.03,2
2405,-2.65,-0.13,2
2406,-0.64,2.4,2
2407,0.3,2.35,2
2408,-2.73,-0.81,2
2409,-2.53,-1.61,2
2410,0.03,2.35,2
2411,-2.51,-1.56,2
2412,2.03,0.6,2
2413,-0.25,0.6,2
2414,0.5,-0.28,2
2415,0.7,0.0,2
2416,-2.11,-2.43,2
2417,-1.05,0.41,2
2418,0.42,0.36,2
2419,-1.92,-2.65,2
2420,1.92,-1.12,2
2421,-2.02,-2.29,2
2422,0.22,2.33,2
2423,0.33,-1.93,2
2424,1.94,0.71,2
2425,1.6,-1.45,2
2426,-2.17,-2.25,2
2427,1.68,-1.1,2
2428,1.39,1.66,2
2429,0.5,0.27,2
2430,0.34,-0.49,2
2431,2.05,0.4,2
2432,-0.62,-1.78,2
2433,1.65,-1.13,2
2434,1.68,-1.46,2
2435,-1.53,1.88,2
2436,-1.24,0.24,2
2437,-2.1,-2.43,2
2438,0.34,0.53,2
2439,-1.0,-1.45,2
2440,-1.01,0.33,2
2441,2.18,-0.27,2
2442,-0.12,0.84,2
2443,-0.89,0.66,2
2444,1.86,-1.29,2
2445,-0.03,-0.46,2
2446,-2.8,-1.45,2
2447,-0.75,0.73,2
2448,0.24,-1.93,2
2449,-2.56,-1.56,2
2450,1.74,-1.07,2
2451,2.08,0.19,2
2452,-2.49,0.8,2
2453,1.79,1.23,2
2454,-0.8,-1.66,2
2455,-2.12,1.55,2
2456,-1.11,0.14,2
2457,-2.8,-0.77,2
2458,1.37,-1.49,2
2459,2.2,-0.04,2
2460,-1.92,1.71,2
2461,-1.26,-0.82,2
2462,-2.35,0.93,2
2463,-1.29,-0.35,2
2464,0.86,-1.85,2
2465,1.52,-1.48,2
2466,0.6,0.26,2
2467,1.35,-1.63,2
2468,-0.59,0.72,2
2469,0.15,-0.58,2
2470,2.03,0.47,2
2471,-2.75,-1.37,2
2472,2.04,0.79,2
2473,-2.76,0.1,2
2474,1.84,-0.85,2
2475,1.51,1.6,2
2476,-0.5,0.61,2
2477,0.7,2.14,2
2478,0.49,0.25,2
2479,-2.4,1.11,2
2480,-1.59,1.92,2
2481,-1.68,1.91,2
2482,0.15,-0.32,2
2483,1.93,-0.8,2
2484,0.21,-2.01,2
2485,-2.71,-0.14,2
2486,-2.05,1.59,2
2487,-0.84,-1.43,2
2488,-0.42,2.46,2
2489,-1.16,-0.62,2
2490,-0.4,-1.65,2
2491,-1.18,-0.11,2
2492,0.53,-0.06,2
2493,-0.67,2.08,2
2494,-0.23,2.33,2
2495,1.38,1.61,2
2496,-0.86,2.22,2
2497,2.07,0.59,2
2498,-2.84,0.22,2
2499,-2.73,0.27,2
2500,-0.23,-1.85,2
2501,-0.02,0.79,2
2502,0.93,2.12,2
2503,0.49,-0.13,2
2504,0.05,-1.92,2
2505,-2.78,0.13,2
2506,0.78,0.08,2
2507,-1.19,0.16,2
2508,1.86,1.11,2
2509,-2.4,0.92,2
2510,1.2,1.67,2
2511,-0.62,2.27,2
2512,2.15,-0.46,2
2513,1.53,1.61,2
2514,1.96,-0.84,2
2515,-2.7,-0.88,2
2516,0.42,-2.09,2
2517,-0.33,0.72,2
2518,-0.55,2.27,2
2519,-1.35,2.02,2
2520,0.44,0.5,2
2521,-1.72,1.71,2
2522,-2.94,-0.4,2
2523,-0.29,0.72,2
2524,2.16,0.45,2
2525,-0.82,0.49,2
2526,-0.21,-1.91,2
2527,2.11,-0.72,2
2528,-1.55,-2.85,2
2529,2.04,0.69,2
2530,0.24,0.47,2
2531,-1.8,1.7,2
2532,1.25,1.66,2
2533,0.27,0.76,2
2534,-2.8,0.48,2
2535,2.0,0.69,2
2536,1.46,-1.44,2
2537,1.68,1.49,2
2538,1.47,-1.33,2
2539,-2.75,0.25,2
2540,1.46,1.48,2
2541,-1.69,1.86,2
2542,-0.47,2.4,2
2543,-1.75,-2.71,2
2544,0.5,-0.19,2
2545,-1.22,0.23,2
2546,-0.1,2.21,2
2547,-0.19,0.59,2
2548,-2.55,-1.78,2
2549,-0.8,-1.51,2
2550,0.36,-1.91,2
2551,-2.29,-1.97,2
2552,-1.31,2.07,2
2553,0.38,-0.33,2
2554,1.77,1.46,2
2555,0.86,-1.86,2
2556,-0.82,-1.55,2
2557,0.65,-0.08,2
2558,1.78,1.49,2
2559,-1.06,-1.03,2
2560,-2.76,0.51,2
2561,-2.64,-1.19,2
2562,0.93,2.03,2
2563,-1.37,-0.34,2
2564,1.99,-0.92,2
2565,-1.1,-1.38,2
2566,1.16,2.03,2
2567,1.41,-1.53,2
2568,-0.16,-1.76,2
2569,0.88,2.18,2
2570,-1.18,-1.3,2
2571,0.79,-2.0,2
2572,1.06,1.88,2
2573,0.75,-1.78,2
2574,0.72,-1.73,2
2575,0.4,0.39,2
2576,0.59,0.54,2
2577,-2.87,0.13,2
2578,0.63,0.06,2
2579,1.12,-1.64,2
2580,1.52,-1.33,2
2581,-2.15,1.3,2
2582,1.91,-1.17,2
2583,2.19,-0.55,2
2584,2.2,-0.09,2
2585,0.23,-0.61,2
2586,-1.1,2.1,2
2587,-1.32,-1.06,2
2588,-1.86,-2.5,2
2589,-1.7,1.72,2
2590,-2.72,0.63,2
2591,-0.31,-1.86,2
2592,2.13,-0.15,2
2593,1.06,1.88,2
2594,-2.79,-0.8,2
2595,-0.91,-1.31,2
2596,0.6,0.32,2
2597,2.15,0.51,2
2598,1.83,-0.92,2
2599,2.13,-0.05,2
2600,-2.73,-0.61,2
2601,0.34,0.36,2
2602,-0.89,2.2,2
2603,2.12,-0.66,2
2604,0.7,2.0,2
2605,-2.68,-0.35,2
2606,0.06,-2.02,2
2607,-0.07,0.69,2
2608,1.71,-1.08,2
2609,2.07,-0.0,2
2610,-1.33,1.87,2
2611,-2.61,0.47,2
2612,-0.69,0.55,2
2613,0.02,0.65,2
2614,-2.05,-2.53,2
2615,-1.7,-2.97,2
2616,-0.41,-1.66,2
2617,0.37,0.63,2
2618,-0.27,2.23,2
2619,-1.88,1.51,2
2620,2.25,-0.14,2
2621,-1.22,-1.29,2
2622,-1.17,-0.4,2
2623,-0.97,2.22,2
2624,1.12,-1.72,2
2625,-0.36,0.75,2
2626,-1.26,-0.38,2
2627,-2.73,-1.6,2
2628,2.14,0.11,2
2629,-2.59,1.0,2
2630,-2.73,-0.33,2
2631,0.55,-1.77,2
2632,-2.23,1.24,2
2633,-2.38,0.81,2
2634,-2.11,1.35,2
2635,1.92,-1.1,2
2636,-1.67,-2.6,2
2637,0.87,2.15,2
2638,-2.83,-0.43,2
2639,1.79,1.36,2
2640,0.86,-1.84,2
2641,1.64,-1.19,2
2642,-0.16,-1.8,2
2643,-2.35,0.88,2
2644,-1.93,-2.55,2
2645,0.7,-0.08,2
2646,-0.1,-1.94,2
2647,-0.06,-1.83,2
2648,-0.86,0.3,2
2649,-2.17,1.45,2
2650,0.41,0.64,2
2651,-0.99,0.21,2
2652,1.35,1.6,2
2653,-2.33,-1.97,2
2654,0.52,2.12,2
2655,-2.94,-0.54,2
2656,-1.08,2.02,2
2657,-2.76,-1.37,2
2658,-2.72,0.46,2
2659,-2.15,1.17,2
2660,-1.18,-0.17,2
2661,0.07,2.25,2
2662,-1.99,1.58,2
2663,-2.42,0.95,2
2664,-2.91,0.12,2
2665,1.98,1.25,2
2666,0.47,-1.96,2
2667,1.18,-1.7,2
2668,-0.26,2.31,2
2669,1.72,1.43,2
2670,-0.19,2.34,2
2671,-2.5,-1.87,2
2672,-2.0,-2.68,2
2673,-2.74,-0.06,2
2674,-1.65,1.89,2
2675,2.03,-0.34,2
2676,-2.83,0.16,2
2677,1.3,-1.49,2
2678,-0.41,2.16,2
2679,-2.63,-1.65,2
2680,1.06,2.08,2
2681,1.64,-1.54,2
2682,-1.32,-0.24,2
2683,-1.29,2.12,2
2684,2.33,-0.2,2
2685,-0.89,0.24,2
2686,1.68,-1.15,2
2687,-2.76,-0.7,2
2688,-2.4,-1.72,2
2689,-2.62,-1.59,2
2690,0.29,-0.52,2
2691,1.13,-1.7,2
2692,0.11,-1.77,2
2693,-1.62,1.91,2
2694,-1.31,-0.48,2
2695,-1.27,-1.04,2
2696,-2.72,-0.81,2
2697,2.0,0.46,2
2698,-2.37,0.89,2
2699,-0.93,2.25,2
2700,1.51,-1.38,2
2701,-2.82,-0.68,2
2702,-2.79,-1.39,2
2703,-2.26,-2.11,2
2704,0.97,-1.75,2
2705,-1.85,-2.45,2
2706,1.64,1.48,2
2707,0.65,0.37,2
2708,1.99,-0.98,2
2709,-2.78,-0.96,2
2710,1.89,0.92,2
2711,-0.26,0.74,2
2712,1.27,1.94,2
2713,1.66,-1.25,2
2714,-2.66,0.43,2
2715,1.47,-1.4,2
2716,-0.48,2.36,2
2717,-0.64,-1.55,2
2718,-0.73,-1.72,2
2719,0.6,0.34,2
2720,0.08,0.61,2
2721,-1.17,0.04,2
2722,-0.08,0.7,2
2723,1.22,-1.67,2
2724,-2.34,1.35,2
2725,-1.25,-0.83,2
2726,-2.81,-0.07,2
2727,-1.37,-0.58,2
2728,1.75,1.26,2
2729,-1.38,-0.13,2
2730,2.33,-0.22,2
2731,0.57,0.06,2
2732,-1.2,-0.97,2
2733,-1.72,-2.78,2
2734,1.07,1.87,2
2735,-2.58,-1.29,2
2736,1.6,-1.34,2
2737,1.39,-1.69,2
2738,-0.05,-1.85,2
2739,0.68,-0.11,2
2740,2.03,0.82,2
2741,-1.53,1.96,2
2742,0.59,2.24,2
2743,2.11,-0.47,2
2744,-1.3,-0.45,2
2745,-1.91,1.6,2
2746,-1.33,1.97,2
2747,1.91,-0.75,2
2748,-1.22,0.23,2
2749,-2.71,0.75,2
2750,-2.47,-1.39,2
2751,-0.48,2.21,2
2752,2.08,0.27,2
2753,-2.78,-1.36,2
2754,0.35,-1.85,2
2755,1.97,0.66,2
2756,-1.5,-2.88,2
2757,-1.22,-0.54,2
2758,-1.08,2.09,2
2759,2.16,0.25,2
2760,-2.54,1.11,2
2761,-1.63,-2.83,2
2762,0.75,2.08,2
2763,-1.88,1.56,2
2764,1.67,-1.42,2
2765,-0.7,-1.72,2
2766,-0.15,2.28,2
2767,-1.3,-0.48,2
2768,-1.46,2.0,2
2769,2.14,0.11,2
2770,0.52,0.36,2
2771,0.03,-2.0,2
2772,-2.67,-1.77,2
2773,-2.66,-1.62,2
2774,0.66,1.98,2
2775,1.58,-1.47,2
2776,-1.11,2.01,2
2777,0.65,-0.04,2
2778,-1.42,1.86,2
2779,1.65,1.53,2
2780,-1.83,1.59,2
2781,-1.65,-2.97,2
2782,-1.06,2.16,2
2783,-2.81,-1.42,2
2784,1.81,-1.0,2
2785,-2.34,-2.08,2
2786,-1.68,-2.72,2
2787,-2.79,-1.34,2
2788,0.19,0.59,2
2789,0.22,0.8,2
2790,-2.79,-0.08,2
2791,-2.67,0.85,2
2792,0.47,0.3,2
2793,0.36,0.62,2
2794,-2.82,0.49,2
2795,0.5,-2.01,2
2796,1.38,-1.6,2
2797,1.7,-1.26,2
2798,0.52,-0.42,2
2799,1.4,1.7,2
2800,-0.57,0.76,2
2801,-0.38,2.39,2
2802,-0.08,0.74,2
2803,-2.25,-2.28,2
2804,-2.91,-0.16,2
2805,-1.77,1.65,2
2806,0.44,-0.19,2
2807,2.2,0.54,2
2808,-1.03,-1.39,2
2809,1.54,-1.21,2
2810,1.4,1.75,2
2811,-1.66,1.73,2
2812,0.75,2.06,2
2813,-1.31,-0.22,2
2814,-1.1,-0.28,2
2815,1.08,1.91,2
2816,-0.54,-1.76,2
2817,0.15,2.3,2
2818,-1.25,-0.28,2
2819,-2.94,-0.22,2
2820,1.98,0.65,2
2821,1.66,1.33,2
2822,-1.94,1.72,2
2823,0.28,2.24,2
2824,-2.79,0.03,2
2825,-1.12,-0.87,2
2826,-2.76,0.41,2
2827,-2.48,0.72,2
2828,-1.26,-1.01,2
2829,0.47,0.4,2
2830,-0.74,0.41,2
2831,2.22,-0.07,2
2832,1.33,1.58,2
2833,-1.08,-1.36,2
2834,2.2,0.4,2
2835,2.1,-0.6,2
2836,-0.58,2.29,2
2837,-2.59,0.44,2
2838,-0.61,0.85,2
2839,-1.6,-2.9,2
2840,0.45,-2.05,2
2841,0.46,0.5,2
2842,1.39,1.53,2
2843,-1.16,-0.15,2
2844,-2.18,1.26,2
2845,-0.54,0.73,2
2846,-0.9,-1.45,2
2847,-2.13,1.22,2
2848,-2.38,-1.94,2
2849,1.77,-1.36,2
2850,-2.66,0.87,2
2851,-1.3,2.04,2
2852,0.71,2.16,2
2853,1.73,1.21,2
2854,0.38,0.63,2
2855,-1.27,1.83,2
2856,-2.75,-1.54,2
2857,-1.18,-0.42,2
2858,1.65,-1.34,2
2859,-0.38,-1.87,2
2860,0.21,-1.86,2
2861,-0.14,2.28,2
2862,-1.1,-1.06,2
2863,1.74,1.29,2
2864,-2.22,-2.26,2
2865,-1.05,0.29,2
2866,-1.42,1.98,2
2867,-1.37,-0.61,2
2868,-0.85,-1.31,2
2869,0.61,0.23,2
2870,-2.55,0.68,2
2871,0.6,0.29,2
2872,2.2,-0.4,2
2873,0.75,2.16,2
2874,-2.12,1.62,2
2875,1.19,-1.63,2
2876,-2.68,0.53,2
2877,-0.75,0.76,2
2878,0.67,-1.99,2
2879,0.48,0.38,2
2880,0.17,0.82,2
2881,1.54,1.71,2
2882,0.6,-1.95,2
2883,2.24,-0.14,2
2884,1.08,1.82,2
2885,0.56,0.19,2
2886,-0.76,-1.71,2
2887,-2.21,-2.01,2
2888,-0.76,0.62,2
2889,0.6,2.13,2
2890,1.98,-0.66,2
2891,-0.33,-1.81,2
2892,1.74,-1.41,2
2893,-2.79,-1.37,2
2894,-1.41,2.19,2
2895,-2.67,0.13,2
2896,1.92,-1.07,2
2897,0.14,0.62,2
2898,0.64,-1.9,2
2899,-2.37,1.21,2
2900,1.48,1.46,2
2901,-2.51,0.78,2
2902,-1.27,-0.58,2
2903,-2.4,1.28,2
2904,-1.28,-0.78,2
2905,-2.09,1.6,2
2906,0.03,2.26,2
2907,0.43,0.49,2
2908,-2.33,-1.97,2
2909,-2.54,-1.8,2
2910,2.05,-0.56,2
2911,-0.69,0.54,2
2912,1.26,-1.58,2
2913,2.07,-0.88,2
2914,-0.85,-1.62,2
2915,1.41,-1.65,2
2916,-2.64,0.27,2
2917,0.58,2.27,2
2918,1.49,1.65,2
2919,0.49,-2.03,2
2920,-2.07,1.47,2
2921,-0.9,0.47,2
2922,-1.2,-0.59,2
2923,1.57,1.36,2
2924,2.09,-0.45,2
2925,-2.17,1.22,2
2926,-2.86,-1.23,2
2927,2.08,0.05,2
2928,0.6,0.29,2
2929,0.54,-0.13,2
2930,-2.59,-1.28,2
2931,2.08,-0.11,2
2932,-1.35,-0.43,2
2933,-0.07,-1.9,2
2934,-0.66,-1.53,2
2935,1.64,1.4,2
2936,-0.93,-1.48,2
2937,-2.01,1.5,2
2938,-2.14,-2.62,2
2939,-1.83,1.7,2
2940,-2.85,-0.86,2
2941,-1.43,2.03,2
2942,-0.85,0.56,2
2943,-1.47,-2.79,2
2944,-2.63,-0.07,2
2945,-2.47,-1.95,2
2946,-2.51,-1.71,2
2947,0.43,-2.11,2
2948,-1.49,1.8,2
2949,-2.56,0.5,2
2950,-1.75,1.87,2
2951,-1.56,-2.8,2
2952,-0.82,0.51,2
2953,-0.89,-1.6,2
2954,0.5,-0.08,2
2955,0.56,-1.75,2
2956,0.2,2.12,2
2957,1.17,-1.72,2
2958,-0.75,2.32,2
2959,1.87,-0.73,2
2960,-0.52,0.82,2
2961,-1.52,1.78,2
2962,-0.8,-1.55,2
2963,0.06,-1.96,2
2964,2.13,0.42,2
2965,-1.26,2.13,2
2966,-2.12,1.21,2
2967,2.12,-0.06,2
2968,-1.21,-0.98,2
2969,-2.67,-1.6,2
2970,-2.82,-0.42,2
2971,1.57,-1.6,2
2972,-1.34,-0.09,2
2973,-2.66,-0.36,2
2974,-1.81,1.6,2
2975,-2.67,0.53,2
2976,2.04,0.6,2
2977,-2.88,-0.54,2
2978,0.17,0.61,2
2979,-2.91,-0.05,2
2980,-1.17,-0.08,2
2981,-1.96,-2.62,2
2982,0.41,-1.94,2
2983,-1.41,-2.97,2
2984,0.51,0.39,2
2985,1.76,-1.19,2
2986,-2.11,1.22,2
2987,-0.78,2.42,2
2988,1.57,-1.25,2
2989,1.76,-1.04,2
2990,-0.67,2.35,2
2991,-1.85,-2.61,2
2992,2.15,-0.62,2
2993,2.14,0.86,2
2994,-2.0,1.45,2
2995,-2.29,1.31,2
2996,-1.66,-2.91,2
2997,0.38,0.61,2
2998,-1.11,-0.66,2
2999,0.56,2.16,2
